Parallel readers rate:,90 %
writers | readers,5,10,50,1000,10000,100000
5,0.003,0.002,0.004,0.084,0.854,13.065
10,0.003,0.017,0.014,0.593,6.069,15.123
50,0.02,0.005,0.597,0.649,1.749,20.602
1000,0.198,0.22,0.194,6.122,0.905,13.704
10000,1.786,0.87,1.069,0.961,1.744,15.223
100000,17.102,15.723,14.606,16.173,16.53,38.308
Parallel readers rate:,60 %
writers | readers,5,10,50,1000,10000,100000
5,0.002,0.002,0.004,1.263,2.634,15.299
10,0.01,0.011,0.005,0.638,1.825,14.817
50,0.006,0.339,0.008,0.681,2.066,16.142
1000,0.196,0.187,0.194,0.367,26.197,13.519
10000,2.177,0.86,0.915,1.154,1.726,15.541
100000,17.19,15.694,14.978,14.427,18.721,39.529
Parallel readers rate:,30 %
writers | readers,5,10,50,1000,10000,100000
5,0.001,0.002,0.004,1.275,2.403,13.351
10,0.003,0.002,0.283,0.476,6.391,17.209
50,0.006,0.52,0.012,1.006,2.196,17.943
1000,0.222,0.221,0.288,0.456,30.531,15.896
10000,1.812,0.89,1.14,0.981,1.797,16.614
100000,15.435,15.443,15.494,18.176,18.142,42.848
Waking up all readers:,True
100 highest value
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
