Parallel readers rate:,90 %
writers | readers,5,10,50,1000,10000,100000
5,0.002,0.001,0.003,0.058,0.558,9.601
10,0.001,0.011,0.011,0.617,1.444,11.323
50,0.012,0.003,0.99,0.968,9.97,12.133
1000,0.163,0.188,0.198,0.327,0.675,11.233
10000,1.563,0.754,0.729,0.881,1.302,12.837
100000,12.096,11.532,13.025,14.171,16.927,32.46
Parallel readers rate:,60 %
writers | readers,5,10,50,1000,10000,100000
5,0.001,0,0.002,1.5,0.994,9.703
10,0.001,0.008,0.274,0.149,1.363,13.868
50,0.002,0.002,0.005,1.003,1.472,16.58
1000,0.142,0.144,0.146,0.289,1.608,10.169
10000,1.492,1.544,1.405,0.653,1.341,11.033
100000,12.284,12.551,11.507,11.04,12.795,29.796
Parallel readers rate:,30 %
writers | readers,5,10,50,1000,10000,100000
5,0.001,0,0.003,1.156,1.798,9.565
10,0.001,0,0.003,0.743,0.942,9.556
50,0.002,0.003,0.004,0.83,1.384,11.473
1000,0.14,0.135,0.144,0.284,16.146,10.394
10000,1.464,0.63,0.734,0.775,1.167,11.106
100000,11.299,11.407,10.568,11.222,12.53,30.012
Waking up all readers:,True
100 highest value
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
